,"('Intercept',)","('A1',)","('A2',)","('A3',)","('A4',)","('A5',)","('A7',)","('B1',)","('B2',)","('B3',)","('B4',)","('B5',)","('B6',)","('B7',)","('C1',)","('C2',)","('C3',)","('C4',)","('C5',)","('C6',)","('C7',)","('D1',)","('D2',)","('D3',)","('D4',)","('D5',)","('D6',)","('D7',)","('A21',)","('A22',)","('A24',)","('A25',)","('B21',)","('B22',)","('B23',)","('B24',)","('B25',)","('B26',)","('B27',)","('C21',)","('C22',)","('C23',)","('C24',)","('C25',)","('C26',)","('C27',)","('D21',)","('D22',)","('D23',)","('D24',)","('D25',)","('D26',)","('D27',)","('A31',)","('A32',)","('A33',)","('A34',)","('A35',)","('B31',)","('B32',)","('B33',)","('B34',)","('B35',)","('B36',)","('B37',)","('C31',)","('C32',)","('C33',)","('C34',)","('C35',)","('C36',)","('C37',)","('D31',)","('D32',)","('D33',)","('D34',)","('D35',)","('D36',)","('D37',)",Target
"('C26',)",,-0.09678038845229332,-0.1058148171033317,-0.04319543715796564,-0.060126196118722455,-0.14011052080468006,-0.04238694497983721,-0.09703305816449358,-0.10192298012966342,-0.04199681269541882,-0.05442857331603174,-0.0867900542963432,0.6205758246671474,-0.04126306145115934,-0.08699137045365014,-0.09152990032259174,-0.038662327026972365,-0.0460895453950045,-0.029287614726256773,0.7768892550835423,-0.03840052502094573,-0.0726026678885407,-0.07953571241527262,-0.03408342294617881,-0.037477241709738984,0.014376985461044194,0.890568726972179,-0.034748060341737115,-0.06759306853428557,-0.07178198233658484,-0.051752675630898304,-0.11433205786657634,-0.05784955012245199,-0.05873910770201239,-0.031916126607147176,-0.03944047240529114,-0.05714959789124532,0.890568726972179,-0.02896019325534278,-0.037756746158737746,-0.042078128825823444,-0.02013882901010893,-0.02615529932929835,-0.009124739795344118,1.0,-0.021114966018141015,-0.018600002820546864,-0.03286762522863314,-0.012327985363454395,-0.019083262774797674,0.012676523249882955,0.9617391419472775,-0.01654951520047492,-0.05266613706860804,-0.053602069011835396,-0.0345531523870206,-0.043456629887036684,-0.08536241593037135,-0.036947513620434476,-0.036622697810567775,-0.022805244118320234,-0.027746121508238426,-0.042137428769941074,0.991373687233964,-0.019180924694343245,-0.027860806328003414,-0.028152750025241775,-0.014518690233303521,-0.020559349162691462,-0.022828283115700895,0.9798643995955504,-0.014695821170582029,-0.01231825169733283,-0.022067860561097784,-0.008324332789395953,-0.015657727643277084,-0.004888210116463614,0.9030398074125805,-0.011531184296134919,0.16772311073116045
"('C27',)",,-0.12353812612673812,-0.15960394025446928,-0.07642536498506483,0.04947586937230196,0.33128490636687286,0.5716120470645883,-0.1119185903669879,-0.14684385556767288,-0.07430464765802258,0.0930070977628315,0.4576578806965297,-0.04555439806678341,0.7113484761986805,-0.08985542890903925,-0.1251098084384862,-0.0684049670200746,0.1308169118734874,0.4861936943999731,-0.04116907770868236,0.8193527433749102,-0.06760867926261074,-0.10262455745389883,-0.0603035461610505,0.15872714394933257,0.4672863982889053,-0.03540901405067821,0.8894521552228496,-0.08432974000738118,-0.10630156897693828,-0.00821406922098453,0.42302630971112987,-0.0489912936224252,-0.07243821751775166,-0.056468964903414326,0.05620386026338435,0.6584297128415483,-0.03540901405067821,0.9355407608526771,-0.026750823504117362,-0.04129180349356123,-0.03563148005287803,0.08778763365271819,0.5692293497777644,-0.021114966018141015,1.0,-0.018263352465105423,-0.025833408405089995,-0.021811812610832784,0.0982315528715649,0.273381261963622,-0.014027510593460265,0.9764292851277266,-0.06186574649681095,-0.0805039529347958,-0.0611346349593705,-0.0285430739755158,0.4768717020656597,-0.015722831300357325,-0.040062023537236216,-0.04034914842839445,0.029569182742129413,0.7821068529669896,-0.02495500778001314,0.9749666435558213,-0.012582499680894456,-0.02455522138284691,-0.025687810407556105,0.042455379134348575,0.6757557174065097,-0.015818254045798973,0.9690931827554888,-0.013296272708354956,-0.014577253498849238,-0.014728179954752736,0.048290174830435746,0.23373455538525312,-0.01062983582373435,0.9180258712290886,0.14906130690314645
"('D21',)",,0.12384814356181374,-0.11126745638745146,-0.06732248600647851,-0.10593161310736621,-0.07114107971328772,-0.04751788811639358,0.2743856048987503,-0.09163303289672448,-0.06545436326213075,-0.09823523015479642,0.08406609357121263,-0.04012850088427954,-0.04210412969392696,0.4459344332787508,-0.06674848987091603,-0.06025738229555726,-0.08545573098243664,0.23976365975439257,-0.03626550764244384,-0.03524711102010112,0.6155421448351402,-0.04377613635495561,-0.053120906172468486,-0.07152212999829091,0.38657311218139156,-0.031191514144495745,-0.028498646608650636,0.08503118240302909,-0.08464163059693193,-0.0828202557206212,-0.08959703016694641,0.41036603488934587,-0.045756555258692905,-0.04974305455071509,-0.06299699543353691,0.14413225573028174,-0.03119151414449573,-0.029604836392791795,0.8267933246062777,-0.014370893594715608,-0.031387482646877414,-0.04111996558513975,0.5169055530510904,-0.018600002820546864,-0.018263352465105423,1.0,0.0007744528903489084,-0.019213849349043615,-0.02917788733910871,0.8505421710995839,-0.01235672064920489,-0.013287231144530244,0.06495581381407832,-0.06706653041568193,-0.053853005574362116,-0.06745076074136613,-0.08519483602772482,0.437216658204059,-0.0229980307172012,-0.03554323856974364,-0.0417595220368724,0.1416073443398136,-0.021982664556326945,-0.02182087917240421,0.815016484736449,-0.006764013600519621,-0.022628184465166883,-0.0301858107678426,0.467221766200263,-0.013934172075636532,-0.015867818123761177,0.9790787328055708,0.003992359074821656,-0.01297393462364886,-0.022287791152458904,0.8534078155534488,-0.00936373641963448,-0.012399536647223045,0.5006925732426474
"('D22',)",,-0.13641180720720725,0.39106494199134956,-0.0011155027165118633,0.11559254106043601,0.19240665785116412,-0.08697502234803416,-0.08832541507478274,0.5805072312430757,0.027436310706381476,0.21056392261674742,0.39489054564333054,-0.07091012516376322,-0.07592569226448782,-0.03149605366677824,0.7268167286044623,0.05256369866535824,0.2954705696424387,0.4902126646189618,-0.06408392113796751,-0.06161132823011322,0.012598130679807962,0.8214588521222193,0.06943470213129367,0.36050113990859084,0.511813732925019,-0.05511778719099922,-0.04712261934682968,-0.12439172235848897,0.39816233898183034,0.10945173133994839,0.17842813577859304,-0.034781382282751704,0.8255973903118344,0.029084697455400113,0.31935888804157686,0.49733475511441794,-0.05511778719099924,-0.050354807086509495,0.013128909664417827,0.9722897755845528,0.042480348425099325,0.41278900198125323,0.4869685483695628,-0.03286762522863314,-0.025833408405089995,0.0007744528903489084,1.0,0.0273523341452953,0.44111926291722353,0.24051823438898795,-0.021835268912127302,-0.013773364885580631,-0.11081555926316657,0.3748587819905283,-0.044190424208051624,0.10550293212445158,0.14626103314859457,-0.019112085666061616,0.8960287533145855,0.018558909504189182,0.3545656982196974,0.4749831140126903,-0.03884504680644131,-0.03587567686029193,-0.0018754521178744185,0.9627014043756078,0.019980397327079225,0.39439538230088317,0.4379390724100651,-0.024622746032456053,-0.023382939431744427,-0.011584571842327834,0.9633711040792161,0.007374106512969823,0.4042582444308984,0.14958877851488425,-0.016546437242486146,-0.015623326832776343,0.31079050980722583
"('D23',)",,-0.0999743828861193,-0.05606190622691623,0.2950081528029581,-0.06665708747371363,-0.21060459964129882,-0.04378581998434439,-0.10023539132962068,-0.03747044193498937,0.4299330463270743,-0.06193615483307923,-0.17502954491098857,-0.02659696217961133,-0.04262484549341389,-0.08986230285496868,-0.01653065349870434,0.5705374254061809,-0.05438734104628614,-0.12595053005596468,-0.024036590302039643,-0.03966783821460359,-0.07499873718342055,0.0020144520922156036,0.6996234711675369,-0.046396470082254636,-0.08886839896117399,-0.02067357373798638,-0.03589483308250227,-0.06982380854387103,-0.04139960625327101,-0.046469856913030995,-0.13030244182472048,-0.059758729699486125,-0.007351214910136052,0.678453428559841,-0.03208432782830901,-0.08427428347488033,-0.02067357373798638,-0.029915951932688076,-0.0390028130427309,0.015688429349529607,0.9367744062805685,-0.020394746434364043,-0.04783999651352196,-0.012327985363454395,-0.021811812610832784,-0.019213849349043615,0.0273523341452953,1.0,-0.015615643403596724,-0.023078005213422143,-0.0081899703335212,-0.017095690518410006,-0.0544042510743317,-0.03218998842102903,0.2581234902118005,-0.0360006360093119,-0.09031274669058591,-0.03816687381039273,0.0017502642876311438,0.8312358792477882,-0.017625976574960896,-0.05115917273775549,-0.014569996011008631,-0.019813943094963003,-0.028780282492096427,0.010502995171237858,0.9843775177898089,-0.012508755381713187,-0.03609102173095569,-0.00923549695436289,-0.015180819957732714,-0.012724784756198966,0.01549698317073333,0.9768185885245287,-0.010367118411315799,-0.01596799300914935,-0.00620623591524294,-0.011911742165825665,0.11961944323559989
"('D24',)",,-0.17889425505563647,0.12478917684464978,-0.06604687810405374,0.42001076411178634,0.13872249817979543,0.009863534445275584,-0.16557053211080439,0.23496650415133238,-0.05837576408457506,0.5816750420583777,0.3093078022788055,-0.04647740832313395,0.041930654617341585,-0.1347042196065076,0.3293290476922177,-0.04867590948087152,0.7141794837848038,0.3958267059388313,-0.04002358124801807,0.07324915534991788,-0.10107547424975029,0.3981603133301116,-0.039194365256297874,0.8071154540433318,0.4216640859294927,-0.033020344637456414,0.09979370836121493,-0.13742277435280137,0.07730537457471537,0.4378901663403112,0.11643795739914971,-0.10161695789663232,0.28738420622377386,-0.036801529110938945,0.8345487334388597,0.3844509271053362,-0.033020344637456414,0.06203056112502202,-0.05749947641029916,0.3939844334021069,-0.021150346360312707,0.9738067795745907,0.3968906825330847,-0.019083262774797674,0.0982315528715649,-0.02917788733910871,0.44111926291722353,-0.015615643403596724,1.0,0.20540941014816538,-0.013796185149994524,0.11307089088601513,-0.11239325742364144,0.035327980721146894,-0.05433991842046903,0.42511212553516714,0.0830878143937932,-0.06929841946126164,0.2512509604370569,-0.025062919025990803,0.9149279049014292,0.35412582948310856,-0.02239572203050908,0.0550305161480269,-0.04941386167162348,0.3067380050048044,-0.017519177896712347,0.9670800759615309,0.34219001845438085,-0.015038781997334126,0.07017233297299323,-0.023308026898605175,0.3416202708154754,-0.013410169044596536,0.961539504695878,0.12395178738639705,-0.011513851179780914,0.07773826608715564,0.14093290339622538
"('D25',)",,-0.05220691129960402,-0.03365763893259508,-0.08934726706510267,0.010279555941688638,0.095343840628628,0.07838461734727366,0.06039413136741889,0.033252025672764945,-0.08437185558827898,0.06736595223826213,0.32607772731789064,-0.036673171496799495,0.13011713205195313,0.21524941443338286,0.09700094068227673,-0.07528306928160274,0.12174088777957305,0.50488086110806,-0.024502005427522636,0.17767909599809498,0.3878356970237397,0.1472427720148926,-0.06434568101786305,0.16589384278368172,0.6464486872218768,-0.01200223762039115,0.215750193009855,-0.07692534391961602,-0.007984129770519767,0.0025940238510812133,0.09836387846607046,0.14942765062055802,0.13501943621937912,-0.0633990567680149,0.11931783297754175,0.4801776918265976,-0.01200223762039115,0.216964454155853,0.5744487179496028,0.21033810668333094,-0.03789263713560837,0.18114752701580494,0.822495233963064,0.012676523249882955,0.273381261963622,0.8505421710995839,0.24051823438898795,-0.023078005213422143,0.20540941014816538,1.0,0.021636176640794008,0.28968890838232,-0.07906652246417743,0.0006383223757973397,-0.0752606204680074,0.000785308397623723,0.10107324908783803,0.16559624768048367,0.16743323270743093,-0.04549552417937106,0.13145148090276265,0.5157575075031208,0.006790915565961584,0.2461787154370533,0.5453733570954217,0.20588253700811682,-0.028249587239482184,0.15865476219585867,0.8038285744582466,0.01966682912968472,0.26881569642296993,0.8421568279416777,0.2247417360757067,-0.016554210670582162,0.17086602111959073,0.9765216237202906,0.024540921545601835,0.2725504424438608,0.4101582870259992
"('D26',)",,-0.06429505607953069,-0.07029698587186048,-0.02869644458825738,-0.04464120013747909,-0.09720554905209682,-0.0281593311217386,-0.0644629146051619,-0.06771148398996,-0.027900150749493584,-0.041305246954692364,-0.054919137032013135,0.45360818598262004,-0.027412690653986757,-0.05779182261197232,-0.060806948270266184,-0.025684919477149033,-0.035862698680211864,-0.008682748069155144,0.6136770038195225,-0.0255109940060034,-0.04823283599154387,-0.052838732844992874,-0.022642971626293713,-0.029978480888973667,0.02812500768731897,0.7497662681652882,-0.023084516646967045,-0.04490476016369481,-0.047687621982481464,-0.03582073765913645,-0.07799513620223998,-0.03843175387885699,-0.039022722311392186,-0.021203150585198213,-0.027834861883606427,-0.03505237885432471,0.7497662681652884,-0.019239406652559285,-0.025083306137517213,-0.02795417228472539,-0.013379024007733891,-0.01875423399094336,0.004568831999780311,0.9617391419472775,-0.014027510593460265,-0.01235672064920489,-0.021835268912127302,-0.0081899703335212,-0.013796185149994524,0.021636176640794008,1.0,-0.010994500279652077,-0.03498820670664688,-0.03560998347091447,-0.022955031551078992,-0.029268071472478393,-0.05753991796728178,-0.024545700820327608,-0.0243299127764387,-0.015150429471747441,-0.01885139616602577,-0.026703453507195708,0.9192228568242706,-0.012742650123666096,-0.018509040250059706,-0.018702990043878397,-0.009645342591404642,-0.014002413606569956,-0.011342773593644275,0.9969668155487084,-0.009763017708521192,-0.008183503872504215,-0.01466055628646768,-0.005530184907066382,-0.010667850242213214,0.0011202044964836642,0.9847667166395316,-0.007660623736273343,0.1691688148971616
"('D27',)",,-0.10157489502117376,-0.12547567532582174,-0.05990077078198917,0.04124049176757925,0.2626739184653426,0.4495574676398804,-0.09119185116938035,-0.1142492313514979,-0.058238592230071475,0.08541806267206596,0.39696207176208026,-0.03570468465859655,0.5925962370002082,-0.0718421582196552,-0.09587704427525665,-0.05361453295800081,0.12583996373778789,0.4448560282404297,-0.03226755263276218,0.714384490667588,-0.05242543002724975,-0.07705546357047138,-0.047264790906004044,0.15757240218383953,0.4443271042144376,-0.02775292253665331,0.8046049864331265,-0.07120910360642424,-0.08360288605933631,-0.005099477189921785,0.33504309152052214,-0.0407546658338248,-0.05398227579408284,-0.04425931788008629,0.061476562904347824,0.6110789654912965,-0.02775292253665331,0.8463957448108329,-0.02008132773838382,-0.02720554219550656,-0.027927287225747197,0.09811398834137511,0.5708803201025089,-0.01654951520047492,0.9764292851277266,-0.013287231144530244,-0.013773364885580631,-0.017095690518410006,0.11307089088601513,0.28968890838232,-0.010994500279652077,1.0,-0.05362963036742612,-0.06329531282829859,-0.04791618275238153,-0.021755594749828473,0.3772740576941872,-0.013649953990409355,-0.028027828182899884,-0.03162490740777035,0.03749248607514712,0.7584883226303255,-0.01955926806742039,0.9316959828798395,-0.009157330545281592,-0.014517813361869782,-0.02013362505255837,0.052296673681902404,0.6930414571590818,-0.012398051484004908,0.978088554544307,-0.009891396327802513,-0.005751547990391739,-0.011543671812073705,0.06031251468065313,0.25359734403412865,-0.008331466382294914,0.9698839898957768,0.15709888276934472
"('A31',)",,0.865863148425442,-0.1902915701793309,-0.19062444828770914,-0.31504843098629354,-0.11896127001757385,-0.01518956488310699,0.7696342543109833,-0.2124943550438869,-0.1853348357288276,-0.30697824669726936,-0.19315759389980441,-0.1136243444863634,-0.03819418368648633,0.6057543166024001,-0.2107336309250485,-0.17061952011467435,-0.28270378344825053,-0.20229712201177555,-0.10268623154452643,-0.05237878977781898,0.43680278171609355,-0.19615155727734113,-0.1504125000775445,-0.25210115194332333,-0.1860086477685741,-0.0883191564625351,-0.05917549852604491,0.9830196410448166,-0.19751888615725793,-0.24146130683867115,-0.18788582012759703,0.6655690827341159,-0.1840595177227208,-0.14084807160809568,-0.20023345429458322,-0.2044453470454769,-0.0883191564625351,-0.07080084225539217,0.3003305325582682,-0.13837725765810474,-0.08887404369062192,-0.1445250964494635,-0.1459328531970436,-0.05266613706860804,-0.06186574649681095,0.06495581381407832,-0.11081555926316657,-0.0544042510743317,-0.11239325742364144,-0.07906652246417743,-0.03498820670664688,-0.05362963036742612,1.0,-0.17944242194296772,-0.15248544855072366,-0.19419832895295622,-0.1997200166091918,0.5377937179937394,-0.1317346361028288,-0.10064111776953405,-0.12987183245431555,-0.1601122528505979,-0.062244185435164454,-0.06464442169128837,0.29118971587999387,-0.10197196608438208,-0.06407198300742939,-0.09837082037448176,-0.12122680389009535,-0.039454779848869984,-0.05288738974474667,0.037172509102658575,-0.08016025136645392,-0.036735855677045265,-0.0762574918283069,-0.05515913477878427,-0.02651353499828552,-0.04396189565840912,0.26208696253696956
"('A32',)",,-0.2337678479980077,0.8470529222189656,0.0869460702695283,0.07589193089143814,0.37090769168713483,-0.15268894017814402,-0.23829966474466488,0.7990107938893358,0.07184401068453816,0.06669015738882106,0.2983534306114496,-0.11564356707325175,-0.14775588071197188,-0.21823164204750842,0.7010905146673904,0.052636629517301775,0.056539504289976644,0.20303352155089124,-0.10451107250650844,-0.13695091711461957,-0.18729572499408725,0.594290218895176,0.033047613386374665,0.04746177487269321,0.12944648070828366,-0.08988867958181145,-0.12362490094659859,-0.2035369617231018,0.980278463863403,0.08141639031952418,0.3591714775569108,-0.17633197815257595,0.7565354557695999,-0.028249538559621933,0.06146145004252988,0.20113687540856293,-0.08988867958181145,-0.11043462881124139,-0.12139163727246993,0.5097939208236414,-0.03492921528018072,0.04432092902866486,0.07848556084273031,-0.053602069011835396,-0.0805039529347958,-0.06706653041568193,0.3748587819905283,-0.03218998842102903,0.035327980721146894,0.0006383223757973397,-0.03560998347091447,-0.06329531282829859,-0.17944242194296772,1.0,-0.061776657347728775,0.09104905814193,0.310504323824541,-0.12694117938727711,0.6316096152917009,-0.05666868182683104,0.05974309142632702,0.13664902511747773,-0.06335032924352975,-0.07772428606209855,-0.099553156756123,0.46376222291083263,-0.04383115500643403,0.04723700755953932,0.06641794405165838,-0.04015593225587978,-0.05965522746705327,-0.04924183214666353,0.3428605698627584,-0.03051218222346463,0.03828240448035806,-0.0077295278796818,-0.026984708046357105,-0.046982702789959356,-0.034212382079138286
"('A33',)",,-0.2802104305625561,-0.11061938038610776,0.909473868116976,-0.11335343431946332,-0.5578371134628761,-0.12272387301778762,-0.28094199085052896,-0.10762285577756382,0.8787154278729512,-0.1201688627814374,-0.4922096565760829,-0.07454655891694052,-0.119469867815811,-0.2518680670729083,-0.09791054970507847,0.8029378124299426,-0.11851488694194506,-0.38019971935249075,-0.06737029150219936,-0.11118190185040867,-0.21020813363512206,-0.08625134190059028,0.7016524035097716,-0.11182727892946791,-0.2901977492163764,-0.05794435365494151,-0.1006068388986839,-0.19570372820287701,-0.08146449687776942,-0.06269839654852934,-0.35460745144444566,-0.1674931006879916,-0.07043069978646742,0.7683529249828721,-0.0723649309854679,-0.2484048410488254,-0.05794435365494151,-0.08384909743625135,-0.10931795446343177,-0.05397030251941517,0.45548993842711105,-0.062282144112152986,-0.1520270119350233,-0.0345531523870206,-0.0611346349593705,-0.053853005574362116,-0.044190424208051624,0.2581234902118005,-0.05433991842046903,-0.0752606204680074,-0.022955031551078992,-0.04791618275238153,-0.15248544855072366,-0.061776657347728775,1.0,-0.04485545436284067,-0.24873274956710273,-0.10697496533506244,-0.04820820518670759,0.5972039755872772,-0.04975013182320625,-0.14965470070748554,-0.040837109844329006,-0.05553496171220129,-0.08066601779386497,-0.040598889812247414,0.3453580123836459,-0.043420838160861515,-0.10780190213403755,-0.02588545688738125,-0.04254914082835011,-0.035665310576729885,-0.03472173404274929,0.17248418202962879,-0.03825000304217389,-0.047347235419583106,-0.017394976470762217,-0.03338649666723389,0.007049415363761675
"('A34',)",,-0.3285788513288999,0.2691594905477383,-0.04888363142813553,0.8566955594812891,0.20651641301762935,-0.0427855305910871,-0.3283784095496866,0.26552240831855417,-0.05838947422045397,0.8218691619224744,0.18782030585511883,-0.09168583443957709,-0.03797781060819699,-0.294012201160621,0.24301601064502407,-0.0628387276169898,0.7458912261461839,0.14211544266143383,-0.08313013863183646,-0.03264617289592998,-0.24561934187524406,0.21458444040170857,-0.06277171749288493,0.6563017854972013,0.10016350192966147,-0.07179204348281695,-0.027649158493779916,-0.24243232672848106,0.17716423400467568,0.9780448824294095,0.17447846197793995,-0.206091462862022,0.15888020484988039,-0.05895918894084761,0.7839685796621195,0.1224762430247729,-0.07179204348281695,-0.04116635342171932,-0.13489087342976472,0.12443446149305906,-0.04885021121180439,0.5546295212141037,0.05471295854569188,-0.043456629887036684,-0.0285430739755158,-0.06745076074136613,0.10550293212445158,-0.0360006360093119,0.42511212553516714,0.000785308397623723,-0.029268071472478393,-0.021755594749828473,-0.19419832895295622,0.09104905814193,-0.04485545436284067,1.0,0.12058903819499081,-0.1353789880394757,0.08129755797586728,-0.05277214938826374,0.64994144143144,0.06955681604579944,-0.051095664235073675,-0.03791484283074563,-0.10222958176294529,0.07268061703858748,-0.040672847348440656,0.49070594025235464,0.03449206470386383,-0.03286856491745909,-0.02868099804777442,-0.04569511280966054,0.0670698973963827,-0.02749669644079519,0.37841175518630776,-0.009878531211588427,-0.022385461635365915,-0.02225505835524821,-0.08251599580802907
"('A35',)",,-0.27054263196443806,0.23243488695902478,-0.285563082709007,0.26299727469499967,0.8682992964163397,0.6992333521236199,-0.27384540789480605,0.22201353901535864,-0.27960083711811823,0.25673018773656886,0.7643539088972616,-0.17962767514863084,0.6914019943733879,-0.25043995318279005,0.1987403239745594,-0.2594885395352448,0.23728475979949054,0.5767033722551023,-0.1629824143706431,0.6506304582548911,-0.21608357904539863,0.1728746680295844,-0.23082119777539795,0.21273966793169452,0.4186972867346577,-0.14083815667926683,0.5936674917851602,-0.23430632458203304,0.30316252297327334,0.15557898090881592,0.9774937057028478,-0.20609659776128675,0.24664240476932817,-0.22529551507638895,0.13482782789878042,0.6650368543263265,-0.14083815667926686,0.6466656673393527,-0.1471431606416647,0.18183260989155783,-0.14480403499151284,0.10230224711092706,0.34765361913112364,-0.08536241593037135,0.4768717020656597,-0.08519483602772482,0.14626103314859457,-0.09031274669058591,0.0830878143937932,0.10107324908783803,-0.05753991796728178,0.3772740576941872,-0.1997200166091918,0.310504323824541,-0.24873274956710273,0.12058903819499081,1.0,-0.14729049561062896,0.2183532275315266,-0.16662231280537726,0.08907995697320745,0.5721703605802937,-0.1003308131870312,0.5251308874058918,-0.12046937014475315,0.17610191013609025,-0.10727687212319201,0.07164341250090547,0.35510024845113,-0.06460282248572602,0.40486222553507334,-0.06338318603232966,0.1453097380144184,-0.06233948776233417,0.058888285354146835,0.07096599817397656,-0.044031991960589247,0.3196401965632825,-0.03399870522257624
"('B31',)",,0.5166043689275769,-0.15643230933256894,-0.1337310801876914,-0.21587329664044608,-0.09846353952385407,-0.03669351144446728,0.7033016147321228,-0.12344849111355953,-0.13002019416217206,-0.20457861437932492,0.024935466360143058,-0.07971226387942656,-0.02521147594112305,0.8042389078677195,-0.08553741781256127,-0.1196967804024969,-0.1829245440901966,0.1170892987836858,-0.0720387169022877,-0.014221545882491755,0.8118441602953317,-0.05297045745239695,-0.10552070466188074,-0.1582654587834882,0.17258446983815565,-0.0619596085449342,-0.00569540347816844,0.5487514284850231,-0.14571078707828977,-0.16730822255147948,-0.14356957040465415,0.9543347257839426,-0.08424496193502477,-0.09881085520612366,-0.13287252787058973,0.02306518674605217,-0.0619596085449342,-0.027988205689562812,0.8356728310140714,-0.038399549205554356,-0.06234888530906948,-0.09200004010371327,0.12652202464844464,-0.036947513620434476,-0.015722831300357325,0.437216658204059,-0.019112085666061616,-0.03816687381039273,-0.06929841946126164,0.16559624768048367,-0.024545700820327608,-0.013649953990409355,0.5377937179937394,-0.12694117938727711,-0.10697496533506244,-0.1353789880394757,-0.14729049561062896,1.0,-0.05775652323362019,-0.07060398344237068,-0.08743551164811411,0.0020206442831111012,-0.04366691800772694,-0.030703346958359874,0.8563765271679278,-0.0332963871510102,-0.0449491949973731,-0.06509325556963833,0.07704054105942489,-0.027679190025999837,-0.02353712466689516,0.34739146889041883,-0.018201930882430474,-0.02577175018964849,-0.04967470172680567,0.13928494069622188,-0.018600361636527438,-0.02062579822207296,0.7977551358035633
"('B32',)",,-0.17256500139928577,0.5559836192123282,0.034749366716902756,0.07534967643094992,0.25984562938489447,-0.0995639858947117,-0.1402413650272985,0.7067279303044389,0.05530288820267982,0.13643117599896895,0.39955497016500496,-0.07901149132367724,-0.09067091369139009,-0.09536192054006773,0.7966105605312619,0.06882060228669047,0.1880765405041618,0.438661832851276,-0.0714054046200919,-0.07823641358861742,-0.05647127829872292,0.8327710992674997,0.0731478106035879,0.22480873435367335,0.4234993472816349,-0.061414904491629944,-0.06520777894524399,-0.14983039717789487,0.6292710659713074,0.07742223553252385,0.2526957620766079,-0.08205905877560443,0.9512809671784838,0.015084989555080077,0.20493998610471698,0.45375854349718164,-0.061414904491629965,-0.06379614579905268,-0.034637371961424614,0.9603483663413938,0.014401629197094904,0.24762013674261507,0.38235835139460495,-0.036622697810567775,-0.040062023537236216,-0.0229980307172012,0.8960287533145855,0.0017502642876311438,0.2512509604370569,0.16743323270743093,-0.0243299127764387,-0.028027828182899884,-0.1317346361028288,0.6316096152917009,-0.04820820518670759,0.08129755797586728,0.2183532275315266,-0.05775652323362019,1.0,-0.010631096324652851,0.2251738180795554,0.4162850639720617,-0.043283030055677234,-0.04549142180101614,-0.03808979510337198,0.9630480581087021,-0.008632033934694187,0.23618732389125066,0.34540905430747776,-0.027435854611955055,-0.03263045533952094,-0.02423779519711016,0.8758319877099742,-0.011057650354477075,0.22901042025420554,0.10270512066078814,-0.018436840713553993,-0.024349030587632572,0.22003589794135694
"('B33',)",,-0.18494021043009262,-0.09471894430482555,0.5832214903908499,-0.10518440460577426,-0.3833212940140359,-0.0809983370538327,-0.18542304368268803,-0.06880728254320384,0.7267073013511507,-0.09725663353240792,-0.3234636400477911,-0.04920108172012033,-0.07885067821905739,-0.16623411638020721,-0.03981919670543672,0.8419999650864947,-0.08521639808801795,-0.23786229902493558,-0.044464711260531684,-0.07338058145427336,-0.13873836313141044,-0.014637871595279139,0.9159175319354069,-0.07280824261224307,-0.1726118271312775,-0.0382435476676098,-0.06640098985349989,-0.12916538689559548,-0.07178189177497456,-0.06930226038961262,-0.23956993472789517,-0.1105462392125705,-0.025194068493390506,0.9473588338263221,-0.04679864446457561,-0.1587358261297847,-0.0382435476676098,-0.055340801172538055,-0.0721503673566533,0.004903468798248967,0.9648535608655815,-0.03066030593282472,-0.09291577138962537,-0.022805244118320234,-0.04034914842839445,-0.03554323856974364,0.018558909504189182,0.8312358792477882,-0.025062919025990803,-0.04549552417937106,-0.015150429471747441,-0.03162490740777035,-0.10064111776953405,-0.05666868182683104,0.5972039755872772,-0.05277214938826374,-0.16662231280537726,-0.07060398344237068,-0.010631096324652851,1.0,-0.02523914286100561,-0.09627391842411197,-0.0269526857826263,-0.036653337581552536,-0.053239953542787787,0.0006008257940798977,0.9102869425751958,-0.0190981995269569,-0.06855037541697115,-0.017084524063648847,-0.028082634335262893,-0.023539273787463493,0.00646614329453151,0.7208502330091489,-0.017375391788049272,-0.030275032580378163,-0.011480766802544298,-0.022035245821384025,0.14444634012451996
